fname,bbox_n,bbox_w,bbox_h
train-00664,22,122.71471864526922,44.16112431612882
train-00665,11,77.11981339888139,27.02165360884233
train-00666,7,54.65661403111049,24.555167061941965
train-00667,27,77.18254421375416,34.46841677912959
train-00668,12,65.64168516794841,34.25028355916341
train-00669,2,25.7960786819458,9.082351684570312
train-00670,0,0.0,0.0
train-00671,26,53.835411071777344,19.159811166616585
train-00672,0,0.0,0.0
train-00673,35,73.22998504638672,20.70626482282366
train-00674,0,0.0,0.0
train-00675,6,132.6983642578125,41.52210744222005
train-00676,2,35.513702392578125,10.3450927734375
train-00677,4,102.60018920898438,48.48036575317383
train-00678,3,54.22221883138022,8.444442749023438
train-00679,6,200.74966430664062,61.885472615559905
train-00680,0,0.0,0.0
train-00681,4,95.6280517578125,33.02174758911133
train-00682,11,67.50715221058239,24.32023481889205
train-00683,12,97.56559371948242,34.067750295003265
train-00684,53,58.197932405291866,20.42570779908378
train-00685,39,56.44714169624524,25.0207432722434
train-00686,16,99.37768983840942,44.8820858001709
train-00687,0,0.0,0.0
train-00688,1,220.79278564453125,109.90991973876952
train-00689,0,0.0,0.0
train-00690,9,34.874704149034294,17.58173116048177
train-00691,42,63.65570413498651,27.98777409962245
train-00692,119,48.35204209399824,19.236034457423106
train-00693,8,123.6034927368164,74.63045501708984
train-00694,14,39.09189060756138,19.132102966308594
train-00695,5,127.10921630859373,29.15047607421875
train-00696,6,171.11343638102213,43.81515439351401
train-00697,21,64.86125964210147,28.4839493887765
train-00698,0,0.0,0.0
train-00699,11,50.99576637961648,29.290788130326703
train-00700,14,32.44446127755301,17.73110634940011
train-00701,16,124.48537540435792,36.116597652435296
train-00702,0,0.0,0.0
train-00703,0,0.0,0.0
train-00704,4,38.61940479278565,15.562301635742188
train-00705,5,62.96765747070312,14.789849853515625
train-00706,0,0.0,0.0
train-00707,0,0.0,0.0
train-00708,22,78.98275115273215,38.671449574557215
train-00709,0,0.0,0.0
train-00710,5,78.39999771118164,75.46667022705078
train-00711,6,18.87597910563151,21.241246541341145
train-00712,0,0.0,0.0
train-00713,35,38.82097451346261,24.896335710797988
train-00714,3,27.43589782714844,13.48719278971354
train-00715,0,0.0,0.0
train-00716,16,58.031983375549316,15.708566427230835
train-00717,35,54.11192896706717,16.874456787109374
train-00718,16,135.59667110443115,38.15371537208557
train-00719,0,0.0,0.0
train-00720,0,0.0,0.0
train-00721,16,50.67480492591858,15.898513793945312
train-00722,5,140.16708374023438,18.115789794921874
train-00723,8,24.69454407691956,11.15277862548828
train-00724,26,55.731140723595246,23.229892840752235
train-00725,32,112.78331553936005,42.319872617721565
train-00726,1,46.11798095703125,12.638656616210938
train-00727,13,40.547190152681786,18.50094252366286
train-00728,5,37.51752052307129,15.252238082885745
train-00729,5,82.02670593261719,29.12424926757813
train-00730,1,20.0,29.33332824707031
train-00731,0,0.0,0.0
train-00732,0,0.0,0.0
train-00733,39,42.99754216120793,23.851368830754208
train-00734,2,37.92489814758301,28.304901123046875
train-00735,0,0.0,0.0
train-00736,18,56.980417039659294,25.383870866563587
train-00737,13,67.733335348276,29.866666647104122
train-00738,3,42.977389017740876,35.49220784505209
train-00739,0,0.0,0.0
train-00740,11,100.72760113802823,42.2069109136408
train-00741,0,0.0,0.0
train-00742,16,62.49208474159241,13.776662826538086
train-00743,3,57.31168619791666,13.77354176839193
train-00744,6,32.691221237182624,14.022101720174156
train-00745,18,54.64889992607964,37.33317565917969
train-00746,0,0.0,0.0
train-00747,9,111.44340854220921,34.11616558498807
train-00748,11,78.01152038574219,29.12172404202548
train-00749,14,50.274360929216655,19.675680024283274
train-00750,18,41.5620608859592,16.029524909125435
train-00751,1,15.00994873046875,22.0989990234375
train-00752,5,42.126963806152354,32.228286743164055
train-00753,8,42.65983581542969,19.336578369140625
train-00754,11,113.65073325417258,39.08852039683949
train-00755,1,15.999992370605467,48.0
train-00756,15,64.31191012064615,24.64977569580078
train-00757,1,45.11415481567383,7.41552734375
train-00758,3,44.753443400065095,19.52557881673177
train-00759,0,0.0,0.0
train-00760,52,77.14130144852858,30.322706515972428
train-00761,1,42.666664123535156,45.33331298828125
train-00762,0,0.0,0.0
train-00763,6,17.150721232096355,8.840479532877604
train-00764,0,0.0,0.0
train-00765,22,62.61779577081854,26.214875307950106
train-00766,1,51.69229125976562,10.871780395507812
train-00767,5,48.57037963867187,25.965811157226558
train-00768,0,0.0,0.0
train-00769,6,32.22222137451172,8.666667461395264
train-00770,0,0.0,0.0
train-00771,0,0.0,0.0
train-00772,2,20.1025390625,6.8205108642578125
train-00773,0,0.0,0.0
train-00774,52,53.648709663977996,15.758414671971247
train-00775,0,0.0,0.0
train-00776,5,148.10498657226563,66.23482360839844
train-00777,11,66.76460994373669,24.39027266068892
train-00778,2,101.87980651855469,57.423912048339844
train-00779,0,0.0,0.0
train-00780,1,293.3333435058594,44.0
train-00781,33,47.15375449440696,22.44138729211056
train-00782,5,54.114846801757814,21.681848526000977
train-00783,10,77.04915618896484,27.770660400390625
train-00784,1,75.58601379394531,39.50421142578125
train-00785,4,194.444974899292,46.93119812011719
train-00786,0,0.0,0.0
train-00787,5,154.95670013427738,38.66281127929688
train-00788,0,0.0,0.0
train-00789,3,42.66666666666666,16.88888931274414
train-00790,0,0.0,0.0
train-00791,20,86.69559516906739,34.26705627441406
train-00792,5,70.05873413085938,24.5998779296875
train-00793,1,197.2133331298828,121.8916015625
train-00794,6,46.10531616210938,11.287755012512207
train-00795,5,37.53740234375,23.734555816650392
train-00796,0,0.0,0.0
train-00797,2,31.1915283203125,14.02762222290039
train-00798,0,0.0,0.0
train-00799,26,53.94695274646465,26.09683964802669
train-00800,17,75.4356227201574,22.831118751974675
train-00801,2,23.47893524169922,22.88755798339844
train-00802,21,61.362513042631605,27.43584333147321
train-00803,14,95.83312661307198,28.363319396972656
train-00804,25,57.11092880249024,19.90249122619629
train-00805,0,0.0,0.0
train-00806,5,34.08279113769531,16.06605224609375
train-00807,0,0.0,0.0
train-00808,5,64.55376281738282,38.95068969726562
train-00809,29,70.83489293065564,35.07824062478954
train-00810,0,0.0,0.0
train-00811,1,45.8197021484375,25.14509582519531
train-00812,32,88.35637092590332,32.380365133285515
train-00813,4,49.549072265625,23.294979095458984
train-00814,0,0.0,0.0
train-00815,0,0.0,0.0
train-00816,16,55.14659523963928,27.654340267181396
train-00817,17,37.86714172363281,19.670321296243106
train-00818,0,0.0,0.0
train-00819,17,58.476696238798255,27.443099975585934
train-00820,9,26.878597683376736,23.732476128472218
train-00821,4,150.7096900939941,38.93016815185547
train-00822,0,0.0,0.0
train-00823,22,35.32995145971125,22.6255146373402
train-00824,1,149.33334350585938,53.33334350585938
train-00825,0,0.0,0.0
train-00826,2,173.5840301513672,35.959259033203125
train-00827,6,275.9647623697917,66.31041463216145
train-00828,0,0.0,0.0
train-00829,5,152.56925354003906,126.58473815917971
train-00830,0,0.0,0.0
train-00831,3,41.424886067708336,25.18454615275065
train-00832,14,116.3653826032366,66.74241093226841
train-00833,6,27.82988739013672,13.069725036621096
train-00834,9,100.15331183539496,42.77810626559787
train-00835,9,45.079275343153206,38.831885443793404
train-00836,6,89.55021413167316,48.404115041097015
train-00837,22,91.06361805308948,32.851618853482336
train-00838,14,64.9911024911063,24.646669660295764
train-00839,13,114.6955663240873,48.4325197660006
train-00840,0,0.0,0.0
train-00841,5,83.95826416015625,62.26732788085938
train-00842,2,215.31513214111328,53.66504669189453
train-00843,13,97.3651237487793,30.148611215444713
train-00844,2,30.66667175292969,20.666656494140625
train-00845,1,36.79864501953125,16.8189697265625
train-00846,19,73.96953301680716,28.350934982299805
train-00847,15,77.39481048583984,23.12223663330078
train-00848,4,53.64236450195313,17.589836120605472
train-00849,29,109.5783191549367,36.338016115385905
train-00850,6,96.6846160888672,37.34071477254232
train-00851,4,63.75791549682617,30.9309196472168
train-00852,0,0.0,0.0
train-00853,9,186.6790828704834,46.37237040201822
train-00854,1,32.0,20.0
train-00855,2,143.5792694091797,31.596813201904297
train-00856,0,0.0,0.0
train-00857,0,0.0,0.0
train-00858,14,131.8047136579241,43.18075261797224
train-00859,1,159.99998474121094,40.00000762939453
train-00860,13,25.169586181640625,13.38732675405649
train-00861,0,0.0,0.0
train-00862,4,71.64836502075195,22.038798332214355
train-00863,20,51.24513473510742,19.662154340744017
train-00864,0,0.0,0.0
train-00865,1,37.55973815917969,0.125823974609375
train-00866,4,52.469970703125,41.837345123291016
train-00867,3,82.31057993570964,22.47808837890625
train-00868,13,73.00147012563852,33.717189201941856
train-00869,18,50.87678654988608,19.518176820543076
train-00870,2,41.86003875732422,10.110687255859377
train-00871,32,70.85890471935272,24.555427193641663
train-00872,2,28.03070068359375,17.599945068359375
train-00873,2,69.16435241699219,14.11346435546875
train-00874,0,0.0,0.0
train-00875,88,51.12539399753917,17.568049810149454
train-00876,2,8.0,9.333332061767578
train-00877,13,75.8002133002648,23.841769291804386
train-00878,0,0.0,0.0
train-00879,3,144.5263671875,70.74203999837239
train-00880,11,26.69198608398437,14.493777188387785
train-00881,20,31.581141662597656,22.828219890594482
train-00882,18,88.23000144958496,36.52304373847114
train-00883,3,63.9499537150065,45.17040506998697
train-00884,1,118.449462890625,69.38583374023439
train-00885,2,66.00000381469728,13.333343505859375
train-00886,0,0.0,0.0
train-00887,8,160.20555686950684,61.16542720794678
train-00888,20,88.39324264526367,60.95671463012695
train-00889,2,91.56031036376952,36.48684692382813
train-00890,33,47.51515041698109,18.707070899732184
train-00891,0,0.0,0.0
train-00892,66,53.86186143123742,18.15691138758804
train-00893,0,0.0,0.0
train-00894,2,86.82389831542969,12.534957885742188
train-00895,15,101.47136878967285,32.97628987630208
train-00896,31,54.18942094618275,22.96179728354177
train-00897,8,90.43477249145508,26.963680267333984
train-00898,17,128.4705877865062,38.509807362275964
train-00899,19,55.286647997404394,18.39464679517244
train-00900,12,84.55555470784505,48.55555597941081
train-00901,14,67.35508155822754,38.2044563293457
train-00902,1,142.66665649414062,84.0
train-00903,49,52.45931278929419,20.97406546923579
train-00904,2,163.9999771118164,54.66665649414063
train-00905,12,66.01723734537761,19.009031931559246
train-00906,10,70.93777465820312,12.034686279296874
train-00907,3,16.444447835286454,10.222223917643227
train-00908,33,77.74260411118016,26.534991582234696
train-00909,38,52.94283254523025,16.57351729744359
train-00910,0,0.0,0.0
train-00911,2,42.0,12.0
train-00912,2,163.9137725830078,36.12882614135742
train-00913,0,0.0,0.0
train-00914,10,128.16605224609376,58.88867416381836
train-00915,12,59.28081130981445,27.582737604777023
train-00916,6,80.51922607421875,26.799298604329422
train-00917,20,79.36409702301026,24.346478080749517
train-00918,3,46.09456380208334,26.59568277994792
train-00919,1,3.3355712890625,73.14974975585938
train-00920,0,0.0,0.0
train-00921,19,38.96636109603079,27.366463008679837
train-00922,19,124.2581538150185,44.275984713905736
train-00923,14,65.8974129813058,37.712852478027344
train-00924,2,75.01263427734375,31.289321899414066
train-00925,2,27.99128723144531,10.91815185546875
train-00926,2,191.3333282470703,60.0
train-00927,1,22.666667938232425,18.666671752929688
train-00928,13,100.10653569148135,47.87929329505334
train-00929,34,70.38816900814281,35.026386485380286
train-00930,1,25.33332824707031,8.0
train-00931,45,80.202150132921,27.297384643554693
train-00932,3,180.60571797688806,62.48912556966147
train-00933,1,64.0,22.66668701171875
train-00934,1,62.50015258789063,19.32870483398437
train-00935,14,43.238144465855186,14.399164472307474
train-00936,7,137.87860979352678,42.23865400041853
train-00937,46,57.08635993625807,19.21639230976934
train-00938,14,27.68876647949219,19.716796875
train-00939,6,33.202102661132805,35.372901916503906
train-00940,0,0.0,0.0
train-00941,49,57.29727021042181,19.00156355877312
train-00942,43,66.624487544215,24.063515241756
train-00943,0,0.0,0.0
train-00944,7,118.55301339285714,39.58174351283482
train-00945,17,87.71771509507124,33.76495338888729
train-00946,0,0.0,0.0
train-00947,17,135.2864397834329,37.22517911125632
train-00948,35,54.760662841796865,16.929322869437087
train-00949,16,34.835402727127075,23.2498836517334
train-00950,8,71.09086990356445,36.53413534164429
train-00951,54,84.46732132523148,27.47120553475839
train-00952,0,0.0,0.0
train-00953,3,145.77777608235678,53.33333333333334
train-00954,7,68.74869046892438,14.686004638671875
train-00955,91,34.38190824906905,32.7415157360035
train-00956,4,115.9999942779541,41.66666316986085
train-00957,13,54.633790236253006,21.497349665715145
train-00958,3,21.98372395833333,13.409205118815105
train-00959,3,39.99999872843424,11.111111323038735
train-00960,4,155.94562149047854,44.78678321838379
train-00961,10,71.66583251953125,31.89043731689453
train-00962,52,85.04457110625047,31.364061135512127
train-00963,15,67.44828694661459,23.65590006510417
train-00964,49,40.77495010531678,15.358409959442762
train-00965,2,133.69418334960938,34.28598022460937
train-00966,22,31.60564145174893,16.730133403431285
train-00967,3,50.83396911621094,17.904488404591874
train-00968,0,0.0,0.0
train-00969,1,30.6666259765625,28.000015258789066
train-00970,12,248.53021876017246,50.75883388519287
train-00971,0,0.0,0.0
train-00972,3,16.647485097249348,30.842671712239586
train-00973,4,13.7293701171875,41.960396766662605
train-00974,0,0.0,0.0
train-00975,10,71.55143356323242,19.959457397460934
train-00976,5,107.31103515625,60.61974868774414
train-00977,3,32.888888041178376,37.77778116861979
train-00978,13,80.97226421649641,21.735595776484562
train-00979,12,71.31396993001302,29.61934598286946
train-00980,26,50.78475035153902,18.06169715294471
train-00981,52,74.90096172919641,27.989831777719356
train-00982,7,70.43569837297711,37.65155683244978
train-00983,17,155.17837793686815,38.630008024327886
train-00984,0,0.0,0.0
train-00985,34,74.19464268403895,25.185183581183942
train-00986,3,25.77777099609375,16.444440205891926
train-00987,6,78.01424153645833,17.792388916015625
train-00988,16,55.15714645385742,35.32582163810729
train-00989,5,59.60898132324219,23.36152191162109
train-00990,284,41.85723394407353,13.563010585140177
train-00991,19,156.18710527921974,66.58405866120991
train-00992,2,103.0019989013672,14.405715942382812
train-00993,0,0.0,0.0
train-00994,4,46.93695068359375,35.65930938720703
train-00995,8,97.15085983276369,50.04104614257813
train-00996,21,36.24609820048014,13.07951918102446
train-00997,31,39.796918684436434,15.032715520551125
train-00998,80,48.81899328231812,17.130197858810426
train-00999,0,0.0,0.0
train-01000,3,210.515146891276,66.06452178955078
train-01001,0,0.0,0.0
train-01002,6,56.384188334147126,15.49109395345052
train-01003,17,100.43819562126608,42.25550864724552
train-01004,10,80.93332977294922,26.26666641235352
train-01005,8,57.33118057250977,21.46636962890625
train-01006,7,32.03723008292062,16.764779227120535
train-01007,0,0.0,0.0
train-01008,13,41.758357121394226,12.710355611947865
train-01009,0,0.0,0.0
train-01010,29,87.7964314427869,41.14984551791487
train-01011,10,62.48501586914063,18.015743255615234
train-01012,16,120.35098052024841,39.164527893066406
train-01013,6,57.34789705276489,24.38260904947917
train-01014,6,30.643681844075516,15.724141438802086
train-01015,23,57.5064113451087,22.754090848176368
train-01016,4,31.34432983398437,20.236988067626953
train-01017,22,105.25927699695934,29.43703373995694
